1523370330.000000, 1523370330.000000, 1523370330.000000
32.000000, 32.000000, 32.000000
-7,12,56
-8,15,61
-17,23,57
-25,24,50
-35,23,54
-37,27,62
-40,26,60
-45,20,53
-46,18,52
-42,17,55
-43,15,52
-42,15,52
-36,12,50
-29,11,50
-1,6,62
3,8,66
-24,8,44
-34,11,52
-32,12,60
-38,12,54
-40,12,52
-37,14,53
-35,14,54
-27,14,56
-25,12,53
-24,11,52
-25,9,53
-27,9,52
-30,8,53
-32,8,52
-34,9,52
-35,9,51
-35,8,51
-35,7,49
-35,6,48
-36,6,49
-37,8,49
-38,8,48
-38,7,47
-38,7,47
-36,8,49
-37,8,48
-39,8,47
-41,8,47
-36,9,51
-35,7,50
-32,6,50
-19,5,58
-19,2,50
-2,0,60
10,-2,65
10,-4,60
13,-4,55
23,-4,59
23,-4,55
25,-5,51
27,-4,51
38,-3,58
35,-3,55
34,-6,49
40,-6,52
43,-6,51
39,-7,46
37,-8,43
48,-7,47
48,-9,46
45,-10,42
37,-12,35
44,-11,41
50,-13,45
53,-11,49
37,-12,43
25,-13,47
27,-9,56
26,-7,63
18,-7,59
-9,-7,48
-21,-6,47
-27,-3,51
-12,-3,64
-9,-3,66
-19,-7,57
-23,-6,54
-19,-4,59
-23,-4,58
-26,-4,55
-26,-4,55
-23,-4,57
-25,-4,55
-25,-5,54
-25,-4,55
-26,-4,55
-24,-4,58
-19,-3,63
-23,-2,59
-25,-1,56
-23,-1,56
-23,-2,55
-21,-3,55
-21,-2,56
-21,-2,57
-21,-1,57
-20,-1,59
-21,-1,59
-21,-1,59
-24,0,57
-30,1,53
-22,0,54
6,0,73
7,-2,72
-12,-6,52
-7,-7,51
24,-6,63
40,-5,71
28,-8,57
12,-10,40
16,-12,40
41,-10,57
35,-9,51
29,-10,44
35,-11,47
44,-10,51
38,-12,46
39,-13,45
46,-11,48
45,-11,46
43,-11,41
48,-10,43
48,-10,42
44,-10,38
42,-11,38
43,-12,38
45,-13,39
47,-12,40
44,-12,37
47,-11,40
48,-12,41
47,-12,40
46,-13,38
46,-13,39
48,-12,39
47,-12,39
46,-12,38
48,-12,38
48,-12,38
47,-12,38
46,-12,38
46,-13,37
48,-12,38
49,-11,39
49,-11,37
51,-10,37
52,-10,37
51,-10,36
48,-11,35
44,-12,33
41,-13,32
39,-14,30
39,-12,35
39,-11,36
38,-13,34
36,-14,31
38,-10,29
49,-5,33
53,-3,32
57,2,33
58,2,32
60,4,32
61,3,32
63,4,28
66,6,28
63,7,26
60,9,24
61,10,25
66,13,29
64,12,28
60,11,28
56,11,32
56,11,31
56,11,30
52,11,29
50,10,27
58,13,18
58,13,16
63,24,47
45,27,39
56,23,39
56,23,25
63,25,20
58,24,31
49,21,35
43,16,33
63,11,28
58,9,19
51,7,27
51,7,44
44,7,38
43,7,30
49,1,31
53,1,29
53,0,30
51,-1,29
47,-3,27
50,-2,29
51,-2,29
55,-2,29
60,-3,29
61,-3,29
59,-3,30
57,-2,30
57,-2,30
58,-1,31
56,-2,29
57,-2,27
54,-2,27
54,-2,25
55,-2,24
57,-2,24
55,-2,26
56,-2,26
57,1,27
56,1,26
57,2,27
57,2,27
58,2,27
59,1,28
59,1,28
58,1,27
55,0,27
55,-3,26
55,-3,26
57,-3,26
56,-2,26
56,-3,26
56,-2,27
56,-2,27
55,-2,27
54,-2,27
55,-1,27
57,-1,27
57,-2,27
58,-2,27
58,-2,26
57,-3,26
56,-3,27
54,-3,26
54,-3,26
53,-4,26
52,-3,26
52,-4,26
53,-4,26
55,-3,26
56,-2,26
57,-1,27
57,-1,27
55,0,29
53,-2,24
54,-2,23
53,3,25
52,4,24
56,4,21
60,6,21
59,8,19
62,8,19
63,8,20
65,10,21
66,11,20
66,11,17
62,12,15
60,11,16
58,12,16
58,11,16
59,11,17
60,12,18
60,12,18
59,11,18
59,11,18
60,12,18
60,12,18
59,12,18
59,12,19
59,12,19
59,13,19
59,13,19
58,13,17
57,13,17
58,13,17
62,12,17
63,11,16
63,10,16
60,9,17
58,10,17
60,10,17
61,10,18
57,11,15
57,12,14
60,12,19
58,11,19
58,11,18
60,12,21
58,11,20
56,10,19
58,10,19
60,9,18
59,10,18
58,9,18
58,9,19
58,10,19
59,11,21
60,12,22
63,11,24
66,10,27
65,9,26
60,4,25
58,2,29
56,2,28
55,2,26
53,-1,25
53,-2,25
51,-2,24
48,-3,23
48,-2,23
48,0,24
49,1,24
54,2,28
59,1,33
59,1,35
58,2,34
58,3,34
55,5,32
54,7,30
51,10,29
44,11,25
51,11,22
58,10,19
62,8,23
61,5,18
58,6,8
57,7,-2
55,7,-23
57,7,-25
51,5,-20
52,5,-20
53,7,-20
59,15,-17
62,19,-15
71,26,-9
71,27,-8
70,28,-6
65,26,-5
61,26,-6
57,24,-10
55,23,-14
55,22,-14
55,22,-17
55,22,-18
54,20,-18
53,21,-17
54,21,-15
54,22,-12
52,22,-10
50,22,-2
48,23,0
47,28,0
48,31,-3
51,36,0
50,37,-2
51,38,2
47,39,11
44,40,11
124,46,42
81,46,10
14,33,2
38,43,43
41,46,44
31,47,23
30,48,24
36,44,33
33,42,30
34,43,31
34,43,31
34,43,32
33,43,32
33,43,32
33,43,32
33,43,32
32,43,32
32,43,33
32,43,33
32,43,33
33,43,33
33,43,33
31,43,33
31,43,33
32,43,33
31,43,33
32,43,33
31,43,34
31,43,33
31,43,34
31,43,33
31,43,34
31,43,34
31,43,34
32,43,34
32,43,32
32,44,34
31,44,34
33,45,35
34,45,35
33,45,33
32,44,30
33,43,29
35,43,28
36,44,28
37,46,23
39,47,24
39,49,23
38,52,18
35,55,15
28,61,7
22,63,2
25,65,1
23,67,-2
21,67,-2
20,63,-7
20,59,-9
36,58,-12
42,55,-13
38,51,-13
31,45,-9
30,44,-7
25,45,-2
27,50,-1
26,54,-2
24,61,-2
25,63,-4
17,65,-12
-1,65,-16
19,65,-10
27,68,-8
9,68,-12
-17,75,-26
20,69,-8
42,62,-9
28,53,-25
37,49,-21
36,46,-19
36,45,-19
38,47,-16
37,48,-21
38,47,-20
35,44,-25
36,43,-21
36,45,-24
36,45,-24
37,47,-23
36,47,-23
34,45,-25
34,45,-25
35,44,-24
36,43,-28
35,45,-28
35,44,-27
35,43,-26
35,43,-26
36,43,-27
36,43,-27
36,43,-28
36,43,-27
37,42,-27
37,42,-27
37,43,-27
37,43,-27
37,43,-27
37,43,-27
37,43,-27
37,43,-27
37,43,-27
37,43,-27
37,42,-27
37,43,-27
37,42,-27
37,42,-27
37,42,-28
37,42,-27
37,42,-27
37,42,-28
37,42,-28
36,42,-27
37,42,-28
36,42,-27
36,43,-27
36,43,-28
36,43,-27
36,43,-27
36,43,-27
36,43,-26
36,43,-26
36,43,-26
36,43,-27
36,44,-26
35,44,-26
36,43,-26
36,43,-27
36,44,-27
36,43,-25
36,43,-26
36,43,-27
36,43,-27
37,43,-25
35,44,-26
36,44,-25
37,44,-24
36,43,-26
37,43,-26
37,44,-24
37,44,-24
37,44,-26
39,45,-23
36,45,-24
36,44,-24
36,44,-25
37,43,-25
37,44,-24
37,43,-24
38,43,-25
