1522159594.000000, 1522159594.000000, 1522159594.000000
32.000000, 32.000000, 32.000000
-52,27,29
-52,27,29
-52,27,29
-52,27,29
-52,27,29
-52,27,29
-52,27,29
-53,27,29
-53,27,29
-52,27,29
-52,27,29
-52,27,29
-52,27,29
-52,27,29
-52,27,30
-52,27,30
-52,27,29
-52,27,29
-52,27,29
-52,27,29
-52,27,29
-53,27,29
-52,27,29
-52,27,29
-52,27,30
-52,27,30
-52,27,29
-52,27,29
-52,27,30
-52,27,29
-52,27,30
-52,27,29
-52,27,29
-52,27,30
-52,27,29
-52,27,29
-52,27,29
-52,27,30
-52,27,30
-52,27,30
-52,27,30
-52,27,29
-52,27,30
-52,27,30
-52,27,30
-52,27,29
-52,27,30
-52,27,30
-52,27,29
-52,27,29
-52,27,29
-52,27,29
-52,27,30
-52,27,30
-52,27,30
-52,28,29
-52,27,30
-52,27,30
-52,27,29
-52,27,30
-52,27,29
-52,27,29
-52,28,29
-52,27,29
-52,27,29
-52,27,30
-52,27,29
-52,27,30
-52,27,30
-52,27,30
-52,27,29
-52,27,30
-52,27,30
-52,27,29
-52,27,29
-52,27,29
-52,27,29
-52,27,30
-52,27,29
-52,27,29
-52,27,29
-52,27,30
-52,27,29
-52,27,30
-52,27,29
-52,27,30
-52,27,29
-52,27,30
-52,27,29
-52,27,29
-52,27,30
-52,27,30
-52,27,29
-52,27,30
-52,27,29
-52,27,30
-52,27,30
-52,27,29
-52,27,29
-52,27,29
-52,27,30
-52,27,29
-52,27,29
-52,27,29
-52,27,29
-52,27,30
-52,27,30
-52,27,29
-52,27,29
-52,27,30
-52,27,30
-52,27,30
-52,27,29
-52,27,30
-52,27,30
-52,27,29
-52,27,30
-52,27,29
-52,27,29
-52,27,30
-52,27,29
-52,27,29
-52,27,29
-52,27,30
-52,27,29
-52,27,29
-52,27,30
-52,27,29
-52,27,29
-52,27,30
-52,27,30
-52,27,30
-52,27,29
-52,27,30
-52,27,29
-52,27,29
-52,28,30
-52,27,30
-52,28,30
-52,27,30
-52,27,30
-52,28,30
-52,27,30
-52,28,30
-52,28,30
-52,27,29
-52,28,30
-52,27,30
-52,27,30
-52,27,30
-52,27,30
-52,28,30
-52,27,30
-52,27,29
-52,27,29
-52,27,29
-52,27,30
-52,27,29
-52,27,30
-52,27,30
-52,27,29
-52,27,29
-52,27,30
-52,27,30
-52,27,30
-52,27,29
-52,27,30
-51,27,30
-52,27,30
-52,27,30
-52,27,30
-52,27,30
-52,27,30
-52,27,30
-52,27,30
-52,27,29
-52,28,30
-52,27,30
-52,27,30
-52,27,30
-52,27,29
-52,27,29
-52,27,30
-52,27,30
-52,27,30
-52,27,30
-52,27,30
-52,27,30
-52,27,29
-52,27,30
-52,27,30
-52,27,29
-52,27,30
-52,27,30
-52,27,29
-52,28,30
-52,27,30
-52,27,30
-52,27,30
-52,27,30
-52,27,29
-52,27,30
-52,27,29
-52,27,30
-52,27,30
-52,27,30
-52,27,30
-52,27,30
-52,27,29
-52,27,29
-52,27,30
-52,27,30
-52,27,29
-52,27,30
-51,27,30
-51,27,30
-51,27,29
-52,27,30
-52,27,30
-52,27,30
-52,27,30
-52,27,29
-52,27,30
-52,27,30
-52,27,30
-51,27,30
-51,27,30
-52,27,30
-52,28,30
-52,28,30
-52,28,30
-52,27,30
