1520351592.000000, 1520351592.000000, 1520351592.000000
32.000000, 32.000000, 32.000000
-23,64,-9
-19,62,-3
-11,62,-3
-17,67,-11
-14,68,-12
-27,59,-9
-38,57,-8
-21,48,18
-63,45,5
24,24,-6
2,32,-18
-66,86,-5
-74,83,7
-62,67,1
-61,52,-4
-86,57,17
-67,43,24
-61,30,8
-61,32,-2
-55,38,13
-46,31,36
-38,25,41
-36,17,40
-40,13,46
-47,15,33
-46,10,26
-38,14,43
-31,14,49
-26,-5,57
-38,6,61
-35,-9,45
-37,-6,41
-24,-12,42
-29,-4,48
-26,3,57
-21,2,53
-25,8,51
-27,20,56
-24,24,57
-27,26,58
-23,27,65
-18,23,62
-18,23,59
-12,24,62
-7,20,67
-7,19,78
-8,16,76
-1,11,58
6,9,55
0,2,71
-15,8,64
-7,11,59
11,11,61
6,12,71
0,9,58
-3,12,62
11,8,65
5,13,59
-2,10,65
2,11,63
1,10,61
-1,10,62
0,10,62
0,10,61
4,11,60
-3,9,63
-1,8,64
1,9,62
-2,8,63
-3,9,62
-3,8,64
-3,8,59
-4,8,61
-3,6,64
-4,6,62
-7,5,62
-4,4,63
-3,6,63
-6,6,63
-2,5,66
-3,5,65
-6,6,64
-5,7,67
-4,7,71
-9,6,65
-11,7,63
-11,9,71
-11,10,77
-15,9,71
-18,8,67
-24,3,67
-19,0,67
-13,-1,58
-10,-7,55
-39,-5,48
-38,-11,46
-20,-22,42
-20,-22,40
-29,-12,43
-29,-10,42
-37,-1,37
-44,8,38
-41,9,40
-51,21,45
-47,25,47
-31,26,43
-35,32,50
-28,31,53
-25,27,48
-39,13,127
-64,9,76
-19,1,65
-20,-1,58
-29,0,57
-28,0,56
-28,2,57
-28,4,58
-26,5,59
-25,7,60
-25,7,58
-23,6,61
-20,4,61
-25,5,59
-26,5,58
-27,5,58
-26,4,58
-23,4,60
-22,3,60
-27,4,59
-24,4,59
-23,3,60
-24,2,60
-26,3,58
-27,5,59
-28,5,58
-24,4,59
-25,4,59
-28,5,58
-28,4,58
-24,3,59
-30,3,57
-26,2,59
-27,2,58
-28,3,56
-29,2,57
-29,1,56
-33,1,55
-35,3,54
-29,1,57
-28,2,58
-28,3,59
-28,3,58
-28,3,57
-31,5,56
-27,2,58
-25,1,58
-25,3,59
-27,3,58
-26,4,59
-23,4,59
-21,5,60
-22,5,60
-24,5,59
-23,5,59
-20,6,60
-21,8,60
-21,8,60
-21,8,60
-21,8,60
-22,7,59
-23,7,59
-22,8,59
-22,7,60
-22,7,60
-22,6,60
-23,6,59
-25,7,59
-24,6,59
-24,6,59
-25,6,59
-26,6,58
-26,6,58
-28,6,58
-28,5,57
-26,6,58
-27,6,58
-27,6,58
-27,6,58
-28,6,58
-28,6,58
-27,6,58
-27,6,58
-28,6,58
-28,6,57
-27,6,58
-26,5,58
-26,6,58
-27,6,58
-27,6,58
-27,6,58
-26,6,58
-27,6,58
-27,6,58
-27,6,58
-27,6,58
-27,6,58
