1484667824.000000, 1484667824.000000, 1484667824.000000
32.000000, 32.000000, 32.000000
-32,-38,-57
-37,-35,-58
-51,-33,-52
-49,-33,-51
-38,-33,-54
-24,-32,-48
-17,-32,-46
-8,-36,-39
-6,-39,-37
3,-45,-34
9,-52,-35
3,-50,-38
0,-50,-37
20,-45,-38
13,-49,-41
-3,-51,-40
8,-49,-42
5,-50,-45
2,-53,-44
-9,-56,-43
-14,-58,-41
-9,-58,-37
4,-52,-31
4,-51,-31
2,-48,-30
1,-48,-30
2,-49,-29
4,-49,-29
6,-48,-35
7,-46,-42
4,-45,-55
2,-46,-59
-5,-48,-67
-11,-50,-66
-17,-53,-53
-14,-53,-42
1,-51,-26
9,-47,-17
14,-43,-8
16,-37,7
17,-33,17
16,-28,22
22,-23,28
20,-9,38
20,-3,45
9,19,125
114,-10,127
26,-31,65
45,-38,43
40,-38,22
22,-32,24
-6,-30,28
9,-39,25
34,-39,17
59,-24,40
30,-28,53
12,-32,62
9,-32,60
1,-30,56
2,-31,61
4,-36,61
2,-35,55
24,-31,52
27,-35,50
17,-33,44
19,-35,45
28,-41,49
25,-39,51
25,-36,52
27,-34,52
21,-34,51
15,-34,44
14,-36,43
15,-37,43
16,-38,44
20,-38,46
21,-38,48
22,-37,48
21,-36,48
20,-36,47
20,-36,47
19,-37,47
21,-36,47
20,-36,47
20,-36,48
20,-37,47
20,-37,47
19,-37,34
15,-36,55
12,-30,57
13,-33,53
19,-36,49
27,-37,45
25,-40,41
25,-38,41
26,-44,40
5,-35,50
7,-31,53
13,-33,50
16,-37,43
42,-43,44
28,-43,44
20,-33,49
14,-36,55
22,-37,52
23,-38,46
22,-39,44
24,-41,44
25,-41,45
21,-41,43
20,-41,43
18,-42,42
16,-43,41
17,-44,40
18,-44,39
17,-47,37
17,-46,37
18,-48,36
17,-49,36
17,-49,36
16,-50,35
15,-50,35
16,-51,34
16,-52,34
15,-52,34
15,-52,33
17,-52,33
18,-53,33
18,-54,31
18,-55,31
16,-56,26
16,-58,24
18,-60,21
19,-61,20
15,-63,19
13,-65,15
11,-70,13
6,-71,9
1,-70,7
-9,-67,5
-14,-63,4
-27,-55,3
-36,-51,2
-42,-44,5
-44,-41,7
-51,-35,9
-52,-33,13
-54,-27,16
-62,-20,14
-68,-19,12
-70,-17,13
-65,-12,20
-64,-12,29
-61,-17,26
-50,-22,28
-47,-23,28
-44,-26,31
-40,-28,31
-53,-34,29
-49,-32,31
-49,-29,29
-50,-28,28
-54,-29,23
-51,-30,23
-48,-32,22
-50,-35,19
-47,-38,17
-48,-39,17
-53,-36,18
-54,-36,16
-52,-36,18
-50,-36,17
-50,-36,16
-54,-36,14
-55,-36,14
-51,-36,13
-49,-34,13
-51,-33,12
-52,-33,12
-53,-34,12
-52,-35,13
-50,-36,13
-52,-38,12
-56,-39,11
-57,-38,11
-57,-38,10
-56,-39,11
-55,-38,11
-53,-35,10
-52,-33,11
-50,-32,8
-48,-32,7
-48,-35,7
-49,-36,7
-49,-37,7
-50,-38,7
-53,-41,5
-51,-47,7
-52,-69,6
-55,-88,1
-45,-55,-14
-27,-39,-1
-23,-40,2
-36,-57,-10
-41,-65,-16
-37,-58,-13
-31,-51,-8
-29,-54,-5
-31,-58,-5
-34,-57,-7
-35,-55,-7
-34,-54,-4
-34,-55,-3
-34,-55,-2
-35,-54,-2
-36,-54,-2
-36,-55,-3
-36,-54,-3
-37,-53,-3
-37,-53,-3
-38,-54,-3
-37,-53,-3
-37,-53,-2
-37,-54,-2
-34,-54,0
-34,-54,-1
-35,-54,-3
-36,-54,-4
-37,-52,-5
-37,-52,-6
-38,-52,-8
-39,-52,-9
-39,-53,-10
-37,-53,-11
-37,-53,-11
-37,-53,-12
-37,-53,-13
-38,-52,-13
-37,-52,-13
-37,-53,-11
-36,-53,-10
-34,-53,-9
-34,-52,-9
-36,-53,-10
-35,-52,-10
-36,-52,-11
-36,-51,-10
-39,-51,-13
-39,-51,-14
-39,-49,-14
-42,-49,-15
-38,-49,-14
-30,-49,-16
-29,-50,-19
-35,-51,-28
-34,-51,-30
-28,-50,-32
-23,-50,-32
-23,-48,-31
-21,-48,-32
-28,-60,-45
-12,-56,-42
25,-52,-39
46,-52,-35
22,-43,-28
13,-49,-27
19,-54,-27
3,-57,-49
-15,-56,-57
-18,-55,-46
-9,-54,-35
-2,-45,-23
-11,-39,-13
-49,-34,-16
-49,-34,-20
-33,-33,-26
-24,-34,-34
-24,-45,-58
-11,-51,-62
37,-62,-63
73,-58,-27
25,-48,-24
30,-41,-19
20,-33,-23
12,-34,-38
1,-40,-46
-14,-48,-49
-1,-47,-50
44,-50,-34
58,-49,-33
47,-28,-38
30,-22,-74
24,-22,-79
18,-22,-79
-2,-27,-80
-16,-23,-77
-7,-27,-62
-15,-27,-57
-18,-33,-45
-21,-40,-38
-20,-43,-33
-17,-48,-26
-17,-50,-22
-22,-56,-19
-20,-59,-17
-18,-62,-15
-17,-63,-15
-13,-60,-17
-11,-60,-18
-2,-60,-17
3,-58,-18
12,-53,-25
8,-51,-31
3,-49,-33
6,-48,-32
7,-48,-34
7,-47,-38
7,-45,-38
11,-42,-34
11,-41,-33
7,-41,-36
7,-41,-38
9,-47,-43
9,-49,-47
8,-42,-47
9,-40,-41
11,-37,-30
9,-36,-28
4,-35,-29
4,-38,-29
5,-37,-26
-11,-54,-55
-11,-43,-83
2,-16,-81
-59,-4,-128
-24,-10,-63
-20,-13,-44
-9,-29,-41
-2,-27,-52
-12,-21,-64
-18,-20,-63
-21,-22,-58
-19,-23,-56
-13,-23,-55
-14,-22,-56
-17,-23,-56
-16,-23,-55
-17,-23,-56
-18,-23,-56
-20,-24,-57
-21,-21,-59
-20,-22,-58
-16,-20,-56
-18,-22,-57
-16,-25,-55
-17,-28,-52
-19,-28,-50
-19,-21,-53
-23,-22,-53
-25,-23,-53
-21,-25,-56
-21,-24,-60
-20,-25,-60
-18,-25,-57
-16,-24,-56
-14,-27,-56
-14,-28,-57
-15,-29,-53
-14,-28,-52
-14,-30,-56
-13,-31,-57
-15,-30,-54
-13,-32,-55
-18,-29,-64
-14,-29,-52
-14,-37,-47
-7,-34,-46
-7,-30,-56
-9,-27,-56
-10,-28,-56
-6,-31,-56
-6,-32,-55
4,-34,-56
11,-38,-62
-13,-31,-45
-21,-34,-40
-18,-32,-21
-16,-31,-23
-14,-27,-30
-11,-32,-37
0,-35,-43
1,-34,-53
-34,-16,-91
-85,-17,-124
-22,-27,-66
0,-18,-25
-28,-8,-35
-40,0,-42
-45,0,-45
-44,0,-49
-48,0,-50
-52,3,-58
-48,4,-60
-38,7,-68
-22,-49,-1
-37,-22,-81
-52,3,-80
-22,15,-80
-43,4,-82
-31,-13,-70
-10,-5,-70
-8,0,-70
11,-16,-43
26,-28,-39
-21,-26,-50
-45,-6,-54
-79,14,-69
-51,6,-53
39,-23,-32
6,-24,-48
-4,-4,-57
-16,-4,-61
-33,1,-72
-25,5,-77
-10,-1,-61
-11,9,-53
-10,3,-60
-15,-3,-63
-7,-2,-58
9,-9,-55
16,-15,-57
-27,-13,-72
-21,-22,-70
-24,-25,-75
-8,-27,-79
-2,-29,-65
-15,-25,-60
-36,-19,-48
-35,-18,-46
-15,2,-14
-50,4,-23
-64,-7,-42
-54,-11,-42
-41,-18,-50
-39,-19,-49
-39,-18,-45
-42,-14,-39
-43,-12,-39
-42,-11,-38
-41,-11,-37
-47,-11,-44
-47,-13,-49
-47,-12,-51
-45,-12,-50
-44,-14,-55
-42,-14,-56
-41,-17,-55
-39,-17,-54
-37,-17,-51
-36,-18,-51
-37,-19,-48
-36,-21,-44
-37,-22,-43
-36,-23,-42
-35,-23,-42
-35,-24,-44
-36,-24,-45
-34,-27,-43
-35,-27,-42
-37,-34,-45
-36,-38,-49
-30,-35,-48
-30,-34,-45
-33,-35,-47
-32,-39,-46
-32,-41,-45
-32,-41,-43
-29,-42,-39
-29,-47,-36
-28,-50,-33
-23,-57,-25
-21,-61,-22
-18,-67,-18
-18,-67,-18
-10,-66,-19
-10,-63,-22
-12,-54,-28
-15,-50,-29
-18,-40,-31
-29,-31,-36
-35,-27,-37
-37,-20,-37
-47,-11,-38
-52,-1,-35
-54,3,-35
-57,15,-33
-55,22,-32
-49,31,-35
-47,35,-34
-54,64,0
-12,82,58
-69,26,-63
-50,33,-43
-47,32,-9
-53,25,-26
-48,29,-26
-44,34,-24
-51,31,-38
-47,35,-34
-45,34,-25
-36,34,-37
-40,37,-43
-49,49,-51
-40,54,-46
-34,51,-38
-46,47,-27
-35,30,-38
-41,28,-38
-34,31,-29
-35,33,-32
-35,35,-31
-36,38,-31
-34,46,-32
-34,48,-34
-31,50,-31
-29,51,-29
-26,57,-25
-23,63,-30
-22,61,-29
-26,59,-32
-23,56,-28
-26,49,-29
-24,49,-29
-24,50,-29
-23,52,-30
-25,52,-33
-23,52,-32
-24,52,-35
-24,51,-35
-25,51,-37
-23,51,-36
-23,51,-34
-23,50,-32
-22,50,-31
-23,50,-32
-23,50,-33
-24,50,-34
-23,50,-35
-23,50,-34
-22,51,-34
-22,51,-34
-22,50,-34
-23,49,-33
-23,49,-34
-24,49,-35
-24,50,-35
-24,50,-35
-25,50,-36
-24,50,-35
-24,48,-34
-24,48,-33
-25,48,-32
-25,48,-34
-26,49,-36
-25,49,-35
-25,50,-36
-26,50,-36
-26,52,-36
-25,53,-36
-26,54,-34
-27,53,-33
-30,56,-28
-33,51,-28
-24,49,-27
-28,53,-27
-33,55,-29
-27,77,-20
-31,83,-21
-32,83,-25
-38,80,-24
-22,58,-21
-35,47,-22
-37,30,-37
-50,17,-54
-52,0,-40
-54,-5,-29
-47,-18,-22
-49,-26,-19
-52,-35,-12
