1484670227.000000, 1484670227.000000, 1484670227.000000
32.000000, 32.000000, 32.000000
28,25,50
28,25,50
27,25,50
28,25,50
27,26,50
26,26,49
26,26,49
26,25,50
26,25,50
26,25,50
27,25,50
26,25,50
26,25,50
26,25,50
26,24,50
27,24,50
28,24,50
28,24,50
28,24,50
28,24,50
28,23,50
29,23,50
30,23,50
30,23,50
30,23,49
30,23,49
30,22,49
30,22,49
32,22,49
33,21,49
33,21,49
33,21,49
31,22,49
31,22,48
31,22,49
31,21,49
32,21,49
32,21,49
32,21,49
32,21,48
32,21,49
32,21,49
32,22,48
31,22,48
31,21,48
31,20,49
32,20,49
33,21,49
33,21,49
33,21,49
33,21,49
33,21,49
32,21,48
32,20,49
32,20,48
33,20,48
33,20,48
33,20,48
34,20,48
34,19,47
34,19,48
34,18,48
35,18,48
35,18,47
36,18,47
36,18,48
37,18,48
37,18,47
36,18,46
35,18,46
37,18,47
37,18,47
37,18,47
38,18,47
39,18,46
38,18,45
38,18,45
38,19,46
37,19,46
36,20,45
37,21,46
39,21,48
38,19,46
36,18,44
36,17,44
37,18,45
39,18,46
38,18,46
36,19,45
36,20,46
37,21,45
37,20,45
37,16,44
35,16,42
41,18,42
41,18,42
40,18,45
38,19,47
34,24,45
35,26,43
37,29,42
39,27,44
39,20,45
38,13,42
41,11,42
48,9,40
50,10,39
50,14,38
48,16,38
44,19,39
42,20,39
41,20,41
42,19,42
43,17,40
44,16,40
46,15,39
49,15,40
49,13,39
48,14,39
44,14,38
47,15,36
50,14,35
57,12,32
57,11,31
51,8,30
50,8,29
52,10,33
51,11,33
51,15,39
47,16,42
38,13,36
42,11,32
58,8,33
60,7,32
53,8,30
45,10,31
47,10,31
56,8,30
56,7,30
51,4,28
49,4,27
52,8,31
57,10,34
61,16,33
60,16,31
48,15,25
50,14,27
54,13,33
55,9,27
56,9,25
60,11,27
53,14,29
50,16,30
51,16,31
53,16,30
53,15,30
53,14,28
52,14,28
52,14,30
52,14,31
51,14,31
51,14,32
52,14,31
52,14,31
51,14,31
51,14,31
51,14,32
51,15,32
50,15,32
50,15,32
50,15,32
51,15,32
51,15,33
51,15,32
50,15,32
51,15,33
52,15,33
51,15,32
51,15,32
51,16,32
52,16,31
51,16,31
51,16,32
50,16,32
50,15,32
51,15,32
52,15,33
52,15,32
51,15,31
51,15,31
51,15,31
51,15,32
51,15,32
51,15,32
52,15,32
51,15,32
50,14,32
50,14,32
52,13,31
53,13,32
51,13,33
48,14,35
49,15,37
46,18,38
46,18,36
51,16,30
53,15,30
55,13,32
53,14,33
48,15,33
48,15,31
51,12,30
53,11,30
54,9,31
53,11,32
53,12,32
52,13,33
51,14,34
51,15,34
50,15,33
49,15,33
49,15,33
51,13,32
51,13,32
53,11,30
53,11,31
52,12,31
52,12,32
51,14,32
51,15,33
50,16,33
50,15,32
51,14,32
51,14,32
51,14,32
51,14,33
51,14,33
51,15,33
51,15,33
50,16,34
50,17,35
47,17,34
47,17,33
50,15,33
51,13,33
52,13,33
51,14,34
50,15,33
49,15,33
50,14,34
51,14,34
50,13,33
51,13,32
51,12,31
51,11,32
52,11,33
53,12,34
52,12,35
49,14,34
48,14,33
50,13,32
51,12,32
53,11,31
53,11,32
52,11,33
51,12,33
51,12,32
51,11,32
53,11,32
52,11,32
52,11,32
52,11,31
52,12,31
53,12,31
52,11,31
51,11,31
51,11,31
52,13,32
51,14,32
51,15,32
51,14,32
52,14,32
52,14,31
52,14,32
52,13,31
52,13,31
53,12,31
52,12,31
52,13,31
51,13,31
52,13,32
52,13,32
52,13,33
52,13,32
51,13,33
51,13,32
51,14,32
51,14,33
51,14,33
49,14,34
49,14,34
50,14,34
51,13,34
51,13,34
50,13,34
50,13,34
50,12,34
50,13,34
50,13,34
50,13,35
50,13,35
49,13,35
48,13,35
48,14,36
48,14,36
49,14,36
48,15,36
48,15,36
47,15,36
48,14,36
48,14,36
48,14,36
48,14,36
48,14,36
49,14,36
48,14,36
48,15,35
48,15,36
49,13,36
50,13,36
50,13,35
50,13,34
50,13,35
49,13,35
49,14,35
50,14,34
50,13,34
51,13,34
51,12,35
50,13,34
50,14,34
49,14,34
49,14,34
50,14,35
50,14,34
50,14,34
50,13,35
50,13,34
49,13,35
50,14,35
49,14,35
49,14,35
49,14,35
49,14,35
49,13,36
49,13,36
50,14,36
48,14,36
48,14,36
48,14,36
49,14,36
48,15,36
48,15,36
47,15,37
48,14,37
47,15,37
47,15,37
47,15,37
46,15,38
46,15,38
46,14,38
46,15,38
46,15,38
46,16,38
46,16,39
45,16,38
45,16,39
45,15,39
45,15,40
46,15,40
46,16,39
46,15,39
45,16,39
44,16,39
45,15,40
45,15,40
45,14,40
45,14,40
45,14,40
45,15,40
45,16,40
45,15,40
45,15,40
44,14,41
44,14,41
44,13,41
44,14,41
44,14,40
44,14,40
44,14,41
44,14,42
44,14,42
44,14,41
43,14,41
43,14,41
43,13,42
44,13,42
44,14,42
44,14,42
43,14,42
43,14,42
43,13,42
42,14,42
