1536671999.000000, 1536671999.000000, 1536671999.000000
32.000000, 32.000000, 32.000000
-15,-14,58
-16,-15,57
-17,-16,57
-17,-16,57
-16,-16,57
-15,-14,58
-14,-14,58
-15,-13,58
-16,-14,58
-17,-15,57
-16,-15,57
-16,-16,57
-16,-16,57
-15,-15,57
-15,-14,58
-15,-13,58
-15,-12,58
-17,-12,57
-18,-13,57
-20,-14,57
-20,-14,56
-20,-15,57
-19,-15,56
-17,-15,57
-16,-15,57
-16,-14,57
-18,-14,57
-18,-14,57
-19,-13,57
-19,-13,57
-20,-13,57
-19,-13,57
-19,-13,57
-17,-13,57
-16,-13,58
-15,-13,58
-17,-14,57
-18,-14,57
-21,-15,56
-21,-15,57
-21,-14,56
-21,-13,56
-19,-13,57
-18,-13,57
-18,-14,57
-18,-14,57
-17,-14,57
-16,-14,57
-16,-14,57
-16,-14,58
-15,-13,58
-15,-13,58
-13,-13,59
-12,-12,59
-11,-12,58
-14,-14,58
-15,-14,58
-17,-15,58
-17,-15,57
-16,-15,58
-15,-14,58
-13,-14,58
-14,-13,58
-14,-13,58
-15,-13,58
-15,-14,58
-15,-14,57
-15,-14,58
-15,-14,59
-13,-14,58
-12,-13,59
-11,-11,59
-10,-11,58
-10,-12,59
-15,-14,59
-18,-15,58
-21,-15,57
-21,-15,56
-17,-14,57
-15,-14,58
-13,-14,58
-13,-13,58
-14,-14,58
-16,-14,58
-15,-14,58
-17,-14,58
-17,-13,58
-15,-12,58
-13,-10,58
-12,-10,59
-13,-11,58
-14,-12,58
-19,-14,58
-20,-16,57
-20,-16,56
-16,-15,57
-14,-15,58
-13,-14,58
-13,-13,58
-15,-13,58
-17,-13,58
-18,-13,58
-18,-12,57
-19,-11,57
-18,-9,58
-17,-8,58
-15,-9,58
-17,-11,58
-18,-13,58
-20,-15,57
-21,-16,56
-20,-15,57
-17,-14,57
-17,-13,58
-16,-12,58
-17,-11,58
-18,-12,58
-19,-12,57
-21,-12,56
-21,-12,57
-21,-11,57
-18,-10,57
-16,-10,58
-15,-10,58
-18,-12,57
-20,-13,57
-21,-14,56
-21,-15,56
-19,-14,57
-18,-13,57
-18,-11,58
-18,-10,57
-21,-11,58
-23,-12,56
-23,-13,56
-23,-14,56
-21,-15,57
-18,-13,57
-16,-11,57
-16,-10,58
-18,-9,57
-19,-9,57
-21,-11,56
-21,-13,56
-20,-14,56
-18,-16,57
-17,-16,58
-15,-16,57
-16,-15,57
-18,-14,58
-20,-14,57
-21,-14,57
-20,-14,57
-20,-14,57
-19,-13,57
-19,-12,57
-20,-11,57
-20,-12,57
-20,-12,57
-18,-13,56
-18,-14,55
-16,-14,56
-15,-14,58
-14,-14,59
-15,-14,58
-16,-14,57
-18,-15,57
-18,-15,58
-18,-15,57
-17,-16,57
-16,-16,58
-14,-15,58
-14,-14,58
-14,-12,58
-15,-12,58
-18,-13,58
-18,-14,57
-17,-14,57
-13,-15,57
-12,-15,58
-9,-15,59
-10,-15,59
-12,-14,58
-14,-15,58
-15,-14,58
-16,-14,57
-16,-14,57
-15,-14,58
-15,-14,58
-15,-14,58
-16,-14,58
-16,-14,57
-17,-14,58
-17,-14,58
-18,-14,57
-18,-15,57
-19,-15,57
-18,-16,57
-18,-16,57
-16,-15,57
-17,-15,57
-16,-14,57
-18,-14,57
-18,-14,57
-20,-14,57
-20,-14,57
-19,-13,57
-18,-14,57
-18,-13,57
-18,-14,57
-19,-14,56
-19,-15,56
-19,-15,57
-19,-15,57
-18,-14,57
-18,-14,57
-18,-14,57
-19,-14,57
-19,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-19,-14,56
-20,-14,57
-20,-13,57
-19,-14,57
-18,-14,57
-18,-14,57
-16,-14,57
-16,-14,57
-16,-15,57
-17,-14,58
-17,-14,57
-16,-13,57
-17,-13,57
-17,-14,57
-18,-14,57
-17,-14,57
-17,-14,57
-17,-14,57
-17,-14,57
-17,-14,57
-17,-13,57
-17,-13,57
-17,-13,57
-18,-14,58
-18,-14,58
-18,-15,57
-18,-15,57
-19,-14,56
-19,-14,57
-19,-14,57
-18,-13,57
-18,-13,57
-19,-13,57
-20,-13,56
-20,-14,57
-20,-14,56
-20,-14,56
-19,-15,57
-18,-15,57
-18,-14,57
-18,-14,57
-19,-14,57
-19,-14,57
-19,-14,57
-19,-14,57
-19,-14,57
-19,-14,57
-18,-15,57
-18,-15,58
-17,-15,56
-16,-15,56
-18,-15,57
-17,-15,58
-17,-14,57
-17,-14,58
-17,-13,58
-17,-13,57
-18,-13,57
-18,-13,57
-18,-13,57
-18,-14,57
-19,-14,57
-19,-14,57
-19,-15,57
-19,-15,57
-18,-14,57
-19,-14,57
-19,-13,57
-19,-13,57
-19,-13,57
-19,-14,57
-19,-14,57
-19,-14,56
-19,-14,57
-18,-14,57
-18,-13,57
-18,-13,57
-18,-13,57
-18,-14,57
-19,-15,56
-19,-15,57
-19,-16,57
-19,-16,56
-19,-15,57
-18,-15,57
-18,-15,57
-18,-14,57
-19,-14,57
-19,-14,57
-19,-14,56
-19,-14,56
-18,-14,57
-18,-14,57
-17,-14,57
-17,-14,57
-18,-14,57
-18,-15,57
-18,-15,57
-18,-15,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-15,56
-18,-15,57
-19,-15,56
-19,-15,57
-19,-15,56
-18,-15,57
-18,-15,57
-18,-15,57
-18,-15,57
-18,-14,57
-18,-14,57
-18,-15,57
-18,-15,57
-19,-14,57
-18,-14,57
-17,-14,57
-17,-14,57
-17,-14,57
-17,-14,57
-17,-14,57
-18,-14,57
-17,-14,57
-17,-14,57
-17,-14,57
-17,-14,57
-17,-14,57
-18,-14,57
-18,-14,57
-19,-13,57
-19,-13,57
-20,-13,57
-20,-13,56
-21,-14,56
-21,-15,56
-20,-15,56
-20,-15,56
-20,-14,57
-21,-14,57
-20,-13,57
-21,-12,56
-22,-12,56
-21,-12,56
-20,-14,56
-19,-14,57
-18,-14,57
-17,-14,58
-18,-13,57
-18,-12,58
-19,-12,57
-18,-13,57
-18,-13,57
-18,-13,57
-17,-14,58
-17,-14,58
-15,-14,58
-15,-14,58
-16,-14,57
-16,-13,58
-16,-13,58
-16,-13,58
-17,-13,57
-17,-13,57
-16,-14,58
-16,-14,58
-15,-14,58
-18,-14,57
-16,-14,57
-16,-14,57
-17,-13,57
-18,-13,57
-18,-13,57
-18,-13,57
-16,-13,57
-17,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-16,-14,57
-17,-14,57
-18,-13,57
-18,-14,57
-18,-13,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-17,-14,57
-17,-14,57
-18,-14,57
-18,-14,57
-19,-14,57
-18,-13,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-13,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-17,-14,57
-17,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-18,-14,57
-19,-14,57
-19,-14,57
-19,-14,57
-18,-14,57
-16,-15,57
-16,-15,57
-14,-15,58
-14,-15,58
-15,-14,58
-15,-14,58
-15,-14,58
-16,-14,58
-15,-14,58
-15,-14,58
-14,-14,58
-14,-14,58
-14,-14,58
-13,-14,58
-14,-14,58
-14,-14,58
-14,-14,58
-15,-14,58
-16,-14,58
-16,-14,58
-16,-14,58
-15,-14,58
-15,-14,58
-15,-14,58
-15,-14,58
-16,-13,58
-16,-13,58
-16,-14,58
-16,-14,58
-16,-14,58
-16,-14,57
-16,-14,58
-15,-14,58
-15,-14,58
-15,-14,58
-16,-13,58
-16,-13,58
-15,-14,58
-15,-14,58
-15,-13,58
-15,-14,58
-15,-13,58
-16,-13,58
-15,-13,58
-16,-13,58
-16,-14,58
-15,-14,58
-15,-14,58
-15,-14,58
-15,-14,58
-16,-13,58
-16,-13,58
-16,-13,58
-15,-13,58
-15,-14,58
-15,-14,58
-14,-14,58
-15,-14,58
-15,-14,58
-15,-14,58
-15,-14,58
-15,-13,58
-15,-14,58
-15,-14,58
-15,-13,58
-15,-13,58
-14,-13,58
-15,-14,58
-14,-15,58
-14,-14,58
-14,-14,58
-14,-14,58
-14,-14,58
-15,-13,58
-14,-13,58
-14,-14,58
-15,-14,58
-15,-14,58
-14,-14,58
-15,-14,58
-14,-14,58
-14,-14,58
-14,-14,58
-15,-14,58
-15,-14,58
-15,-13,58
-15,-14,58
-15,-14,58
-14,-14,58
-14,-14,58
-14,-15,58
-14,-15,58
-14,-14,58
-15,-13,58
-14,-13,58
-14,-14,58
-14,-14,58
-14,-14,58
-14,-14,58
-14,-14,58
-14,-14,58
-14,-14,58
-14,-14,58
-14,-14,58
-15,-13,58
-15,-13,58
-15,-13,58
-15,-13,58
-15,-13,58
-14,-14,58
-14,-14,58
-15,-14,58
-16,-13,58
-16,-13,58
-16,-13,58
-16,-13,58
-15,-13,58
-15,-13,58
-15,-13,58
-16,-13,58
-15,-13,58
-15,-13,58
-15,-12,58
-17,-12,58
-17,-11,58
-17,-11,58
-16,-12,58
-16,-12,58
-16,-13,58
-16,-12,58
-16,-12,58
-17,-12,58
-18,-11,57
-18,-10,58
-18,-10,58
-18,-10,58
-18,-11,58
-17,-12,57
-17,-13,58
-17,-12,58
-18,-12,58
-18,-12,58
-18,-12,58
-17,-11,58
-17,-11,58
-19,-11,58
-19,-11,58
-18,-12,58
-18,-12,57
-17,-13,58
-17,-12,58
-17,-12,58
-18,-12,58
-18,-11,58
-18,-12,57
-18,-11,58
-19,-11,57
-19,-11,57
-20,-11,58
-19,-11,57
-18,-11,57
-18,-13,57
-18,-13,57
-19,-13,57
-20,-13,57
-20,-12,57
-19,-11,58
-18,-11,58
-18,-11,57
-19,-11,57
-19,-11,57
-19,-12,57
-20,-13,57
-18,-13,57
-18,-13,57
-19,-13,57
-18,-13,57
-18,-12,57
-19,-12,57
-19,-12,57
-20,-12,57
-20,-11,56
-21,-11,57
-21,-11,57
-20,-11,57
-19,-12,57
-19,-12,57
-20,-12,57
-20,-13,57
-20,-12,57
-21,-12,57
-21,-12,57
-21,-11,57
-21,-12,57
-21,-12,56
-21,-12,56
-21,-12,57
-21,-12,56
-20,-12,57
-20,-12,57
-21,-11,57
-22,-11,56
-22,-11,56
-22,-11,56
-21,-12,57
-21,-12,57
-21,-12,57
-20,-12,56
-20,-12,56
-21,-11,56
-21,-11,57
-21,-11,56
-21,-11,57
-21,-11,57
-21,-12,56
-21,-11,56
-21,-12,56
-21,-12,56
-22,-12,57
-21,-13,57
-20,-12,56
-21,-12,57
-21,-11,57
-23,-11,56
-23,-10,56
-22,-11,56
-22,-11,56
-22,-11,56
-22,-11,56
-21,-11,56
-21,-11,56
-21,-11,57
-21,-11,57
-21,-11,56
-22,-11,56
-22,-11,56
-22,-11,56
-23,-11,56
-22,-11,56
-23,-11,56
-23,-11,56
-23,-11,56
-21,-12,56
-21,-12,56
-22,-12,57
-23,-12,56
-24,-10,55
-24,-10,56
-23,-10,56
-22,-11,56
-21,-11,56
-21,-12,56
-21,-12,56
-21,-12,57
-20,-11,57
-20,-11,57
-20,-11,57
-21,-11,57
-22,-11,56
-22,-11,56
-22,-12,56
-22,-12,56
-22,-12,56
-22,-12,57
-20,-11,56
-20,-12,56
-20,-12,57
-21,-12,57
-23,-11,55
-23,-11,56
-22,-11,56
-22,-11,57
-22,-11,56
-21,-12,56
-21,-13,56
-21,-12,56
-20,-12,57
-20,-12,57
-20,-11,56
-19,-11,57
-20,-11,57
-20,-11,57
-21,-11,56
-21,-11,57
-21,-11,56
-21,-12,57
-20,-12,58
-19,-12,57
-19,-12,57
-18,-12,58
-21,-10,56
-21,-10,56
-21,-10,57
-21,-10,57
-21,-10,57
-20,-10,57
-20,-11,57
-19,-12,57
-18,-12,58
-17,-11,58
-17,-11,58
-17,-11,58
-18,-10,58
-19,-10,57
-20,-10,57
-20,-10,57
-20,-11,57
-20,-11,57
-20,-12,58
-17,-12,58
-17,-12,57
-18,-12,58
-20,-11,58
-21,-9,56
-22,-8,56
-22,-8,57
-22,-9,57
-23,-9,57
-22,-10,56
-22,-10,57
-20,-11,57
-19,-12,58
